cod_apli_prod,descri_cod_apli_prod,num_cta,f_creacion,f_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,porc_recuperado,dias_hasta_ultimo_pago,pago_total,sin_pago,pago_parcial
S,AHORRO,84665082165,20241208,20250426,320.64,320.64,0.0,1833,CARGO FISCAL IVA B,1.0,139,1,0,0
S,AHORRO,76742424550,20250108,20250507,2732.19,2732.19,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,119,1,0,0
S,AHORRO,64291502533,20250124,20250328,1106.09,1106.09,0.0,627,TRANSFERENCIA BILLETERA A,1.0,63,1,0,0
S,AHORRO,35504930795,20250805,20250812,3981.45,0.0,3981.45,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,7,0,1,0
S,AHORRO,22925905709,20250516,20251012,503.55,503.55,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,149,1,0,0
S,AHORRO,14031925170,20241203,20250131,1372.9,989.55,383.35,834,CARGO FISCAL TRANSACCIONAL,0.7208,59,0,0,1
S,AHORRO,75360386010,20241213,20250201,341.53,341.53,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,50,1,0,0
S,AHORRO,52792982368,20250525,20250813,8439.28,8439.28,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,80,1,0,0
S,AHORRO,92536242287,20250609,20250625,1081.82,1081.82,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,16,1,0,0
S,AHORRO,57124680075,20241107,20250212,10118.72,10118.72,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,97,1,0,0
S,AHORRO,70870258790,20241212,20250215,2084.33,2084.33,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,65,1,0,0
S,AHORRO,43052963068,20250401,20250521,31306.47,31306.47,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,50,1,0,0
S,AHORRO,46849451870,20241213,20250724,3461.06,3461.06,0.0,349,ABONO CREDITO MORA,1.0,223,1,0,0
S,AHORRO,99795429791,20250227,20250228,16581.77,16581.77,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,1,1,0,0
S,AHORRO,26097751232,20250326,20251026,1408.0,1408.0,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,214,1,0,0
S,AHORRO,33952091735,20250326,20250514,2045.47,2045.47,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,49,1,0,0
S,AHORRO,68122370165,20250503,20250627,13320.07,13320.07,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,55,1,0,0
S,AHORRO,77553835953,20241120,20250721,1779.16,1779.16,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,243,1,0,0
S,AHORRO,69598808505,20250428,20250706,37043.49,0.0,37043.49,497,PAGO SERVICIO ELECTRONICO,0.0,69,0,1,0
S,AHORRO,22261789199,20250302,20250314,12974.58,5461.88,7512.7,2106,COMISION TRANSFERENCIA EXTERNA B,0.421,12,0,0,1
S,AHORRO,10690574584,20250223,20250420,3226.84,3226.84,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,56,1,0,0
S,AHORRO,14930621476,20250804,20250912,8661.73,8661.73,0.0,2287,RETIRO CANAL B,1.0,39,1,0,0
S,AHORRO,96236235704,20250508,20250829,715.92,715.92,0.0,627,TRANSFERENCIA BILLETERA A,1.0,113,1,0,0
S,AHORRO,42662685693,20250722,20250724,298.71,298.71,0.0,1157,COMISION CONSULTA SALDO,1.0,2,1,0,0
S,AHORRO,36702095625,20250518,20251103,625.85,625.85,0.0,87,CARGO FISCAL IVA COMISION B,1.0,169,1,0,0
S,AHORRO,15862994457,20241216,20250403,5527.2,5527.2,0.0,627,TRANSFERENCIA BILLETERA A,1.0,108,1,0,0
S,AHORRO,89991571866,20241129,20250117,5181.84,5181.84,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,49,1,0,0
S,AHORRO,94384051142,20241130,20251024,6125.28,6125.28,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,328,1,0,0
S,AHORRO,79896907551,20250522,20250801,1169.71,492.41,677.3,176,COMISION RETIRO CORRESPONSAL B,0.421,71,0,0,1
S,AHORRO,19329231404,20250602,20251028,1445.16,1445.16,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,148,1,0,0
S,AHORRO,72554706891,20250708,20251009,11477.39,11477.39,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,93,1,0,0
S,AHORRO,48976901807,20250503,20250711,44210.32,44210.32,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,69,1,0,0
S,AHORRO,53359148966,20250221,20250910,12400.77,0.0,12400.77,834,CARGO FISCAL TRANSACCIONAL,0.0,201,0,1,0
S,AHORRO,41580954947,20250124,20250127,591.26,591.26,0.0,1157,COMISION CONSULTA SALDO,1.0,3,1,0,0
S,AHORRO,91027085913,20250722,20251005,4702.97,4702.97,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,75,1,0,0
S,AHORRO,68665823454,20250104,20250625,151.1,151.1,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,172,1,0,0
S,AHORRO,95788829108,20250111,20250904,681.85,681.85,0.0,137,COMISION RETIRO CANAL A,1.0,236,1,0,0
S,AHORRO,69970122168,20250427,20250602,564.38,564.38,0.0,795,PAGO AUTOMATICO TARJETA B,1.0,36,1,0,0
S,AHORRO,67275623314,20250312,20250626,14038.21,14038.21,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,106,1,0,0
S,AHORRO,59353749304,20250509,20250519,620.35,0.0,620.35,333,CARGO FISCAL IVA A,0.0,10,0,1,0
S,AHORRO,53405307950,20241121,20250111,4542.77,4542.77,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,51,1,0,0
S,AHORRO,56015051765,20250405,20250731,8125.86,8125.86,0.0,1288,COMPRA ESTABLECIMIENTO A,1.0,117,1,0,0
S,AHORRO,93633232549,20250104,20250825,7126.72,7126.72,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,233,1,0,0
S,AHORRO,37771171749,20250730,20250813,4066.82,4066.82,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,14,1,0,0
S,AHORRO,62065002101,20250307,20250831,3243.69,1365.49,1878.2,834,CARGO FISCAL TRANSACCIONAL,0.421,177,0,0,1
S,AHORRO,13691381368,20250209,20250906,2019.45,850.12,1169.33,627,TRANSFERENCIA BILLETERA A,0.421,209,0,0,1
S,AHORRO,60268401307,20250404,20251028,656.09,656.09,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,207,1,0,0
S,AHORRO,22623631007,20250429,20250517,2555.95,2555.95,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,18,1,0,0
S,AHORRO,20404781756,20250625,20251102,6674.15,6674.15,0.0,1249,CARGO MORA TARJETA B,1.0,130,1,0,0
S,AHORRO,28599223641,20250404,20251101,322.28,322.28,0.0,137,COMISION RETIRO CANAL A,1.0,211,1,0,0
S,AHORRO,50919144149,20241214,20250608,16680.08,16680.08,0.0,627,TRANSFERENCIA BILLETERA A,1.0,176,1,0,0
S,AHORRO,84868521385,20250630,20250722,2101.26,2101.26,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,22,1,0,0
S,AHORRO,17100367719,20250206,20250629,10530.68,10530.68,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,143,1,0,0
S,AHORRO,13850290240,20241117,20250913,2352.02,2176.44,175.58,2133,RETIRO CIERRE CUENTA A,0.9253,300,0,0,1
S,AHORRO,10601583388,20250327,20250527,12625.25,12625.25,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,61,1,0,0
S,AHORRO,23360373661,20250706,20250724,944.19,944.19,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,18,1,0,0
S,AHORRO,53199725539,20250421,20250918,4395.79,4395.79,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,150,1,0,0
S,AHORRO,82061193504,20250321,20250913,53.36,53.36,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,176,1,0,0
S,AHORRO,99292965831,20250226,20250409,10777.34,10777.34,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,42,1,0,0
S,AHORRO,61431694943,20241228,20250328,6515.92,6515.92,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,90,1,0,0
S,AHORRO,72079085915,20250618,20250911,7527.58,7527.58,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,85,1,0,0
S,AHORRO,34027935927,20241128,20250119,847.07,847.07,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,52,1,0,0
S,AHORRO,46097019292,20241118,20250630,2624.57,2624.57,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,224,1,0,0
S,AHORRO,33286059120,20241229,20250507,2439.45,2439.45,0.0,333,CARGO FISCAL IVA A,1.0,129,1,0,0
S,AHORRO,59616951512,20250318,20250817,2179.26,2179.26,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,152,1,0,0
S,AHORRO,77171825012,20250210,20250428,262.74,110.61,152.13,834,CARGO FISCAL TRANSACCIONAL,0.421,77,0,0,1
S,AHORRO,20353739575,20250122,20251003,15086.08,15086.08,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,254,1,0,0
S,AHORRO,58372846457,20241125,20250823,431.46,431.46,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,271,1,0,0
S,AHORRO,26922002873,20250604,20250612,53.44,53.44,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,8,1,0,0
S,AHORRO,74130268119,20250501,20250711,1379.27,1379.27,0.0,2262,RETIRO CIERRE CUENTA B,1.0,71,1,0,0
S,AHORRO,45167976689,20250112,20250304,5430.88,0.0,5430.88,834,CARGO FISCAL TRANSACCIONAL,0.0,51,0,1,0
S,AHORRO,42609136644,20250303,20250603,931.31,931.31,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,92,1,0,0
S,AHORRO,50654160422,20250118,20250507,17708.18,17708.18,0.0,627,TRANSFERENCIA BILLETERA A,1.0,109,1,0,0
S,AHORRO,47684781018,20250213,20250625,8089.24,8089.24,0.0,627,TRANSFERENCIA BILLETERA A,1.0,132,1,0,0
S,AHORRO,46100973256,20250227,20250816,2365.06,2365.06,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,170,1,0,0
S,AHORRO,84236203303,20241112,20250806,33555.37,14125.73,19429.64,834,CARGO FISCAL TRANSACCIONAL,0.421,267,0,0,1
S,AHORRO,48587736751,20250602,20250927,3997.55,3997.55,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,117,1,0,0
S,AHORRO,71444836883,20250219,20250227,4204.97,4204.97,0.0,574,COMISION RETIRO INTERNACIONAL,1.0,8,1,0,0
S,AHORRO,25904864041,20241113,20250910,1553.22,1553.22,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,301,1,0,0
S,AHORRO,87393297218,20250201,20250731,394.01,394.01,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,180,1,0,0
S,AHORRO,83388493654,20250622,20250929,16391.05,16391.05,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,99,1,0,0
D,CORRIENTE,17935666449,20250119,20250803,334.24,334.24,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,196,1,0,0
S,AHORRO,92468563984,20250504,20250925,5145.12,2165.93,2979.19,323,PAGO CUENTAS CANAL VIRTUAL,0.421,144,0,0,1
S,AHORRO,23781883457,20250524,20250725,8356.51,3517.82,4838.69,2107,CARGO FISCAL IVA TRASLADO,0.421,62,0,0,1
S,AHORRO,32265029815,20250517,20250526,1302.72,1302.72,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,9,1,0,0
S,AHORRO,74776277125,20250511,20250817,1608.81,1608.81,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,98,1,0,0
S,AHORRO,82311788915,20241125,20250808,2471.73,2471.73,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,256,1,0,0
S,AHORRO,69427407019,20250214,20250223,2278.45,2278.45,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,9,1,0,0
S,AHORRO,67872470568,20250216,20250603,7851.54,7851.54,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,107,1,0,0
S,AHORRO,72297896625,20250402,20250627,4394.12,1849.78,2544.34,834,CARGO FISCAL TRANSACCIONAL,0.421,86,0,0,1
S,AHORRO,77694831387,20250808,20251020,13413.83,13413.83,0.0,1157,COMISION CONSULTA SALDO,1.0,73,1,0,0
S,AHORRO,10468778406,20250726,20250831,5359.79,5359.79,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,36,1,0,0
S,AHORRO,94823341764,20250628,20250929,1951.75,1951.75,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,93,1,0,0
S,AHORRO,26694777862,20250101,20250909,1837.9,1837.9,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,251,1,0,0
S,AHORRO,89654049928,20250502,20250703,214.07,214.07,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,62,1,0,0
S,AHORRO,35908093316,20241223,20250322,49174.08,49174.08,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,89,1,0,0
S,AHORRO,55262151345,20250317,20251101,14172.64,0.0,14172.64,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,229,0,1,0
S,AHORRO,35766287279,20250605,20251103,540.84,540.84,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,151,1,0,0
S,AHORRO,25888771074,20241222,20250413,14762.36,14762.36,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,112,1,0,0
S,AHORRO,63124073066,20250329,20250802,9120.81,0.0,9120.81,1517,COBRO SERVICIO TRANSPORTE,0.0,126,0,1,0
S,AHORRO,33875582875,20250106,20250530,9172.23,9172.23,0.0,87,CARGO FISCAL IVA COMISION B,1.0,144,1,0,0
S,AHORRO,31203722771,20250517,20250912,9745.79,9745.79,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,118,1,0,0
S,AHORRO,49078791262,20250420,20250914,674.93,674.93,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,147,1,0,0
S,AHORRO,22488057079,20241117,20250613,435.39,435.39,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,208,1,0,0
S,AHORRO,43302530741,20250502,20250823,1535.53,0.0,1535.53,834,CARGO FISCAL TRANSACCIONAL,0.0,113,0,1,0
S,AHORRO,61575578376,20250105,20251029,2001.13,2001.13,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,297,1,0,0
S,AHORRO,52822801953,20241204,20250116,20721.05,8722.89,11998.16,834,CARGO FISCAL TRANSACCIONAL,0.421,43,0,0,1
S,AHORRO,46151509644,20250628,20251003,1708.26,0.0,1708.26,1517,COBRO SERVICIO TRANSPORTE,0.0,97,0,1,0
S,AHORRO,73720469899,20250609,20250718,1987.06,1987.06,0.0,788,TRANSFERENCIA CANAL FISICO,1.0,39,1,0,0
S,AHORRO,62636549648,20250113,20250304,1016.78,1016.78,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,50,1,0,0
S,AHORRO,71198678001,20250714,20250727,12196.67,12196.67,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,13,1,0,0
S,AHORRO,84990396520,20250609,20251024,16914.3,16914.3,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,137,1,0,0
S,AHORRO,80148236131,20250427,20250829,3061.85,3061.85,0.0,2477,PAGO APLICACION MOVIL,1.0,124,1,0,0
S,AHORRO,96955623617,20250413,20250813,666.4,280.53,385.87,834,CARGO FISCAL TRANSACCIONAL,0.421,122,0,0,1
S,AHORRO,67070865128,20250630,20250826,72325.61,0.0,72325.61,1517,COBRO SERVICIO TRANSPORTE,0.0,57,0,1,0
S,AHORRO,83814013875,20250515,20251015,1910.5,0.0,1910.5,834,CARGO FISCAL TRANSACCIONAL,0.0,153,0,1,0
S,AHORRO,32110371898,20241230,20250401,3845.29,3845.29,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,92,1,0,0
S,AHORRO,45309402602,20250726,20251028,7776.28,7776.28,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,94,1,0,0
S,AHORRO,85764428667,20250108,20250808,154972.04,65238.23,89733.81,176,COMISION RETIRO CORRESPONSAL B,0.421,212,0,0,1
S,AHORRO,31284168083,20241216,20251004,936.15,936.15,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,292,1,0,0
S,AHORRO,44244830530,20250607,20250608,1348.28,1348.28,0.0,2231,PAGO PROGRAMADO,1.0,1,1,0,0
S,AHORRO,23836298418,20250310,20250531,2707.91,2707.91,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,82,1,0,0
S,AHORRO,18423809478,20250220,20250509,253.72,253.72,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,78,1,0,0
S,AHORRO,99592466739,20250702,20250913,2542.36,2542.36,0.0,1256,CARGO MORA TARJETA C,1.0,73,1,0,0
S,AHORRO,69918985455,20250422,20250528,461.93,194.46,267.47,1705,TRANSFERENCIA BOTON DIGITAL,0.421,36,0,0,1
S,AHORRO,98200494531,20241129,20250519,139.38,139.38,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,171,1,0,0
S,AHORRO,57868928692,20250808,20251023,16904.95,16904.95,0.0,1642,CXC DEPOSITO CANAL,1.0,76,1,0,0
S,AHORRO,83197270541,20250217,20250418,866.05,364.58,501.47,176,COMISION RETIRO CORRESPONSAL B,0.421,60,0,0,1
S,AHORRO,30599149424,20250405,20250713,2056.57,2056.57,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,99,1,0,0
S,AHORRO,81309080043,20250526,20250528,299.19,299.19,0.0,365,PAGO CANAL QR,1.0,2,1,0,0
S,AHORRO,66779979577,20250411,20250802,4004.82,0.0,4004.82,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,113,0,1,0
S,AHORRO,53778022810,20250420,20250817,435.45,435.45,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,119,1,0,0
S,AHORRO,27973728422,20250621,20251007,1305.52,1305.52,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,108,1,0,0
S,AHORRO,47090742542,20250208,20250405,1797.21,1797.21,0.0,1734,CARGO MORA OBLIGACION,1.0,56,1,0,0
S,AHORRO,79998857723,20250331,20250410,280.0,280.0,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,10,1,0,0
S,AHORRO,92623673094,20250226,20250811,1987.78,1987.78,0.0,1248,CARGO MORA TARJETA A,1.0,166,1,0,0
S,AHORRO,24386942399,20250804,20250906,13433.06,13433.06,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,33,1,0,0
S,AHORRO,90930342125,20241125,20241229,414.93,414.93,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,34,1,0,0
S,AHORRO,98763791429,20250110,20250515,46350.13,46350.13,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,125,1,0,0
S,AHORRO,91115494880,20250101,20250812,3580.15,3580.15,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,223,1,0,0
S,AHORRO,95255993350,20241110,20250224,91.74,91.74,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,106,1,0,0
S,AHORRO,32006683878,20250505,20250815,238.61,238.61,0.0,1248,CARGO MORA TARJETA A,1.0,102,1,0,0
S,AHORRO,27787838964,20250117,20250404,10135.77,10135.77,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,77,1,0,0
S,AHORRO,65644607483,20250126,20250811,6701.8,6701.8,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,197,1,0,0
S,AHORRO,17551073204,20241227,20250529,1616.27,1616.27,0.0,349,ABONO CREDITO MORA,1.0,153,1,0,0
S,AHORRO,11480028064,20250802,20251103,16276.82,16276.82,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,93,1,0,0
S,AHORRO,86228288697,20250726,20250904,391.81,391.81,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,40,1,0,0
S,AHORRO,28360177145,20250616,20250807,3331.21,3331.21,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,52,1,0,0
S,AHORRO,42018016062,20250724,20250906,1442.35,1442.35,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,44,1,0,0
S,AHORRO,91276411022,20250715,20251009,3944.36,3944.36,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,86,1,0,0
S,AHORRO,35194256769,20241226,20250109,741.24,741.24,0.0,2133,RETIRO CIERRE CUENTA A,1.0,14,1,0,0
S,AHORRO,56096733060,20250219,20250906,146.12,146.12,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,199,1,0,0
S,AHORRO,23445390023,20250303,20250422,2961.48,2961.48,0.0,87,CARGO FISCAL IVA COMISION B,1.0,50,1,0,0
S,AHORRO,71874491628,20250122,20251023,20778.71,20778.71,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,274,1,0,0
S,AHORRO,66442291065,20250611,20250829,558.18,558.18,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,79,1,0,0
S,AHORRO,46532651863,20250106,20250306,528.64,528.64,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,59,1,0,0
S,AHORRO,87295044698,20250612,20250917,1239.19,1239.19,0.0,1726,TRANSFERENCIA CANAL QR,1.0,97,1,0,0
S,AHORRO,74077440866,20250226,20250719,805.77,805.77,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,143,1,0,0
S,AHORRO,90920284878,20250612,20250809,1348.49,0.0,1348.49,2107,CARGO FISCAL IVA TRASLADO,0.0,58,0,1,0
S,AHORRO,68369905019,20241221,20250621,5138.35,5138.35,0.0,627,TRANSFERENCIA BILLETERA A,1.0,182,1,0,0
S,AHORRO,65777276474,20250319,20250507,203.52,203.52,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,49,1,0,0
S,AHORRO,30047179605,20250513,20250822,977.73,411.59,566.14,1157,COMISION CONSULTA SALDO,0.421,101,0,0,1
S,AHORRO,67915638679,20250518,20251021,297.99,297.99,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,156,1,0,0
S,AHORRO,47170299298,20250531,20250620,5624.39,5624.39,0.0,87,CARGO FISCAL IVA COMISION B,1.0,20,1,0,0
S,AHORRO,15551668648,20250605,20251028,5181.64,5181.64,0.0,67,CARGO FISCAL IVA COMISION A,1.0,145,1,0,0
S,AHORRO,68082909366,20250511,20250813,806.97,806.97,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,94,1,0,0
S,AHORRO,34865034135,20241221,20250522,6373.5,2683.04,3690.46,1517,COBRO SERVICIO TRANSPORTE,0.421,152,0,0,1
S,AHORRO,83698642869,20250219,20250629,967.23,967.23,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,130,1,0,0
S,AHORRO,33578442457,20250305,20251022,359.57,359.57,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,231,1,0,0
S,AHORRO,35748496878,20250620,20250918,1427.21,1427.21,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,90,1,0,0
S,AHORRO,52215640371,20250414,20251104,18750.1,18750.1,0.0,1642,CXC DEPOSITO CANAL,1.0,204,1,0,0
S,AHORRO,73451285546,20250526,20251106,1695.6,1695.6,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,164,1,0,0
S,AHORRO,87948693587,20250224,20250726,537.63,537.63,0.0,1157,COMISION CONSULTA SALDO,1.0,152,1,0,0
S,AHORRO,82258119687,20250507,20250802,5743.63,5743.63,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,87,1,0,0
S,AHORRO,21677486627,20250318,20250525,558.78,558.78,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,68,1,0,0
S,AHORRO,72340689260,20250121,20250602,92.06,0.0,92.06,87,CARGO FISCAL IVA COMISION B,0.0,132,0,1,0
S,AHORRO,71589824086,20250806,20250812,2501.11,2501.11,0.0,627,TRANSFERENCIA BILLETERA A,1.0,6,1,0,0
S,AHORRO,89203494545,20250603,20250906,10274.22,10274.22,0.0,2477,PAGO APLICACION MOVIL,1.0,95,1,0,0
S,AHORRO,46889138080,20250216,20250817,5968.31,5968.31,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,182,1,0,0
S,AHORRO,12513671509,20250125,20250525,2421.96,1019.57,1402.39,1517,COBRO SERVICIO TRANSPORTE,0.421,120,0,0,1
S,AHORRO,42973291741,20241218,20250319,469.08,469.08,0.0,1275,REVERSO CONSIGNACION EFECTIVO,1.0,91,1,0,0
S,AHORRO,89439514786,20250316,20250621,5768.25,5768.25,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,97,1,0,0
S,AHORRO,82658458460,20241118,20250104,325.92,325.92,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,47,1,0,0
S,AHORRO,50603188807,20250607,20251029,6777.83,6777.83,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,144,1,0,0
S,AHORRO,99513978223,20250723,20251005,321.71,321.71,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,74,1,0,0
S,AHORRO,88279239146,20250725,20250912,2811.97,2273.13,538.84,834,CARGO FISCAL TRANSACCIONAL,0.8084,49,0,0,1
D,CORRIENTE,38819431294,20250324,20250326,2883.07,2883.07,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,2,1,0,0
S,AHORRO,89763625419,20250219,20250406,565.85,565.85,0.0,1340,TRANSFERENCIA INTERBANCOS,1.0,46,1,0,0
S,AHORRO,43539053009,20250110,20250822,4276.5,0.0,4276.5,834,CARGO FISCAL TRANSACCIONAL,0.0,224,0,1,0
S,AHORRO,66091120635,20250601,20250624,3827.1,3827.1,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,23,1,0,0
S,AHORRO,12455513537,20250331,20251027,474.72,474.72,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,210,1,0,0
S,AHORRO,47673206656,20250807,20250828,181.79,181.79,0.0,627,TRANSFERENCIA BILLETERA A,1.0,21,1,0,0
S,AHORRO,77757585507,20250121,20250801,47.85,47.85,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,192,1,0,0
S,AHORRO,41079337726,20250604,20250811,1227.97,516.94,711.03,788,TRANSFERENCIA CANAL FISICO,0.421,68,0,0,1
S,AHORRO,47316423045,20250222,20251030,398.08,398.08,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,250,1,0,0
S,AHORRO,45727176797,20250312,20250901,48.45,48.45,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,173,1,0,0
S,AHORRO,62236904441,20250107,20250818,1138.57,1138.57,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,223,1,0,0
S,AHORRO,80009164774,20250609,20250923,613.96,613.96,0.0,1157,COMISION CONSULTA SALDO,1.0,106,1,0,0
S,AHORRO,83926727105,20250629,20250909,359.87,359.87,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,72,1,0,0
S,AHORRO,44404852357,20250206,20250704,796.82,0.0,796.82,87,CARGO FISCAL IVA COMISION B,0.0,148,0,1,0
S,AHORRO,32468212593,20241203,20250409,893.32,376.06,517.26,834,CARGO FISCAL TRANSACCIONAL,0.421,127,0,0,1
S,AHORRO,59111420033,20250526,20251030,193.85,193.85,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,157,1,0,0
S,AHORRO,95489348083,20250722,20251024,1300.33,1300.33,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,94,1,0,0
S,AHORRO,20265989437,20250729,20251025,3296.55,3296.55,0.0,137,COMISION RETIRO CANAL A,1.0,88,1,0,0
S,AHORRO,15761555100,20250531,20250823,1265.07,1265.07,0.0,798,PAGO SEGURO FINANCIERO,1.0,84,1,0,0
